MMM,3M Company,Industrials,https://en.wikipedia.org/wiki/3M
INTU,Intuit Inc.,IT,https://en.wikipedia.org/wiki/Intuit
ISRG,Intuitive Surgical Inc.,Health Care,https://en.wikipedia.org/wiki/Intuitive_Surgical_Inc.
IVZ,Invesco Ltd.,Financials,https://en.wikipedia.org/wiki/Invesco_Ltd.
IRM,Iron Mountain Incorporated,Real Estate,https://en.wikipedia.org/wiki/Iron_Mountain_Incorporated
JEC,Jacobs Engineering Group,Industrials,https://en.wikipedia.org/wiki/Jacobs_Engineering_Group
JBHT,J. B. Hunt Transport Services,Industrials,https://en.wikipedia.org/wiki/J._B._Hunt_Transport_Services
SJM,JM Smucker,Consumer,https://en.wikipedia.org/wiki/JM_Smucker
JNJ,Johnson & Johnson,Health Care,https://en.wikipedia.org/wiki/Johnson_%26_Johnson
JCI,Johnson Controls International,Industrials,https://en.wikipedia.org/wiki/Johnson_Controls
JPM,JPMorgan Chase & Co.,Financials,https://en.wikipedia.org/wiki/JPMorgan_Chase_%26_Co.
JNPR,Juniper Networks,IT,https://en.wikipedia.org/wiki/Juniper_Networks
KSU,Kansas City Southern,Industrials,https://en.wikipedia.org/wiki/Kansas_City_Southern_(company)
K,Kellogg Co.,Consumer,https://en.wikipedia.org/wiki/Kellogg_Co.
KEY,KeyCorp,Financials,https://en.wikipedia.org/wiki/KeyCorp
KMB,Kimberley-Clark,Consumer,https://en.wikipedia.org/wiki/Kimberly-Clark
KIM,Kimco Realty,Real Estate,https://en.wikipedia.org/wiki/Kimco_Realty
KMI,Kinder Morgan,Energy,https://en.wikipedia.org/wiki/Kinder_Morgan
KLAC,KLA-Tencor Corp.,IT,https://en.wikipedia.org/wiki/KLA-Tencor_Corp.
KSS,Kohl's,Consumer,https://en.wikipedia.org/wiki/Kohl%27s
KHC,Kraft Heinz,Consumer,https://en.wikipedia.org/wiki/Kraft_Heinz
KR,Kroger Co.,Consumer,https://en.wikipedia.org/wiki/Kroger_Co.
LB,L Brands Inc.,Consumer,https://en.wikipedia.org/wiki/L_Brands_Inc.
LLL,L-3 Communications Holdings,Industrials,https://en.wikipedia.org/wiki/L-3_Communications_Holdings
LH,Laboratory Corp. of America Holding,Health Care,https://en.wikipedia.org/wiki/Laboratory_Corp._of_America_Holding
LRCX,Lam Research,IT,https://en.wikipedia.org/wiki/Lam_Research
LEG,Leggett & Platt,Consumer,https://en.wikipedia.org/wiki/Leggett_%26_Platt
LEN,Lennar Corp.,Consumer,https://en.wikipedia.org/wiki/Lennar_Corp.
LVLT,Level 3 Communications,Telecommunications,https://en.wikipedia.org/wiki/Level_3_Communications
LUK,Leucadia National Corp.,Financials,https://en.wikipedia.org/wiki/Leucadia_National_Corp.
LLY,Lilly (Eli) & Co.,Health Care,https://en.wikipedia.org/wiki/Lilly_(Eli)_%26_Co.
LNC,Lincoln National,Financials,https://en.wikipedia.org/wiki/Lincoln_National
LKQ,LKQ Corporation,Consumer,https://en.wikipedia.org/wiki/LKQ_Corporation
LMT,Lockheed Martin Corp.,Industrials,https://en.wikipedia.org/wiki/Lockheed_Martin_Corp.
L,Loews Corp.,Financials,https://en.wikipedia.org/wiki/Loews_Corp.
LOW,Lowe's,Consumer,https://en.wikipedia.org/wiki/Lowe%27s_Cos.
LYB,LyondellBasell,Materials,https://en.wikipedia.org/wiki/LyondellBasell
MTB,M&T Bank Corp.,Financials,https://en.wikipedia.org/wiki/M%26T_Bank_Corp.
MAC,Macerich,Real Estate,https://en.wikipedia.org/wiki/Macerich
M,Macy's,Consumer,https://en.wikipedia.org/wiki/Macy%27s_Inc.
MNK,Mallinckrodt Plc,Health Care,https://en.wikipedia.org/wiki/Mallinckrodt_Plc
MRO,Marathon Oil Corp.,Energy,https://en.wikipedia.org/wiki/Marathon_Oil_Corp.
MPC,Marathon Petroleum,Energy,https://en.wikipedia.org/wiki/Marathon_Petroleum
MAR,Marriott,Consumer,https://en.wikipedia.org/wiki/Marriott_Int%27l.
MMC,Marsh & McLennan,Financials,https://en.wikipedia.org/wiki/Marsh_%26_McLennan
MLM,Martin Marietta Materials,Materials,https://en.wikipedia.org/wiki/Martin_Marietta_Materials
MAS,Masco Corp.,Industrials,https://en.wikipedia.org/wiki/Masco_Corp.
MA,Mastercard Inc.,Financials,https://en.wikipedia.org/wiki/Mastercard_Inc.
MAT,Mattel,Consumer,https://en.wikipedia.org/wiki/Mattel_Inc.
MKC,McCormick & Co.,Consumer,https://en.wikipedia.org/wiki/McCormick_%26_Co.
MCD,McDonald's,Consumer,https://en.wikipedia.org/wiki/McDonald%27s_Corp.
MCK,McKesson Corp.,Health Care,https://en.wikipedia.org/wiki/McKesson_Corp.
MJN,Mead Johnson,Consumer,https://en.wikipedia.org/wiki/Mead_Johnson
MDT,Medtronic Plc,Health Care,https://en.wikipedia.org/wiki/Medtronic_plc
MRK,Merck & Co.,Health Care,https://en.wikipedia.org/wiki/Merck_%26_Co.
MET,MetLife Inc.,Financials,https://en.wikipedia.org/wiki/MetLife_Inc.
MTD,Mettler Toledo,Health Care,https://en.wikipedia.org/wiki/Mettler_Toledo
KORS,Michael Kors,Consumer,https://en.wikipedia.org/wiki/Michael_Kors_(brand)
MCHP,Microchip Technology,IT,https://en.wikipedia.org/wiki/Microchip_Technology
MU,Micron Technology,IT,https://en.wikipedia.org/wiki/Micron_Technology
MSFT,Microsoft,IT,https://en.wikipedia.org/wiki/Microsoft_Corp.
MAA,Mid-America Apartments,Real Estate,https://en.wikipedia.org/wiki/Mid-America_Apartments
MHK,Mohawk Industries,Consumer,https://en.wikipedia.org/wiki/Mohawk_Industries
TAP,Molson Coors Brewing,Consumer,https://en.wikipedia.org/wiki/Molson_Coors_Brewing_Company
MDLZ,Mondelez International,Consumer,https://en.wikipedia.org/wiki/Mondelez
MON,Monsanto Co.,Materials,https://en.wikipedia.org/wiki/Monsanto_Co.
MNST,Monster Beverage,Consumer,https://en.wikipedia.org/wiki/Monster_Beverage
MCO,Moody's Corp,Financials,https://en.wikipedia.org/wiki/Moody%27s_Corp
MS,Morgan Stanley,Financials,https://en.wikipedia.org/wiki/Morgan_Stanley
MOS,The Mosaic Company,Materials,https://en.wikipedia.org/wiki/The_Mosaic_Company
MSI,Motorola,Telecommunications,https://en.wikipedia.org/wiki/Motorola_Solutions_Inc.
MUR,Murphy Oil,Energy,https://en.wikipedia.org/wiki/Murphy_Oil
MYL,Mylan N.V.,Health Care,https://en.wikipedia.org/wiki/Mylan_N.V.
NDAQ,Nasdaq,Financials,"https://en.wikipedia.org/wiki/Nasdaq,_Inc."
NOV,National Oilwell Varco Inc.,Energy,https://en.wikipedia.org/wiki/National_Oilwell_Varco_Inc.
NAVI,Navient,Financials,https://en.wikipedia.org/wiki/Navient
NTAP,NetApp,IT,https://en.wikipedia.org/wiki/NetApp
NFLX,Netflix,IT,https://en.wikipedia.org/wiki/Netflix_Inc.
NWL,Newell Brands,Consumer,https://en.wikipedia.org/wiki/Newell_Brands
NFX,Newfield Exploration Co.,Energy,https://en.wikipedia.org/wiki/Newfield_Exploration_Co
NEM,Newmont Mining Corporation,Materials,https://en.wikipedia.org/wiki/Newmont_Mining_Corporation
NWSA,News Corp. Class A,Consumer,https://en.wikipedia.org/wiki/News_Corp
NWS,News Corp. Class B,Consumer,https://en.wikipedia.org/wiki/News_Corp
NEE,NextEra Energy,Utilities,https://en.wikipedia.org/wiki/NextEra_Energy
NLSN,Nielsen Holdings,Industrials,https://en.wikipedia.org/wiki/Nielsen_Holdings
NKE,Nike,Consumer,https://en.wikipedia.org/wiki/Nike_(company)
NI,NiSource Inc.,Utilities,https://en.wikipedia.org/wiki/NiSource_Inc.
NBL,Noble Energy Inc.,Energy,https://en.wikipedia.org/wiki/Noble_Energy_Inc
JWN,Nordstrom,Consumer,https://en.wikipedia.org/wiki/Nordstrom
NSC,Norfolk Southern Corp.,Industrials,https://en.wikipedia.org/wiki/Norfolk_Southern_Corp.
NTRS,Northern Trust Corp.,Financials,https://en.wikipedia.org/wiki/Northern_Trust_Corp.
NOC,Northrop Grumman Corp.,Industrials,https://en.wikipedia.org/wiki/Northrop_Grumman_Corp.
NRG,NRG Energy,Utilities,https://en.wikipedia.org/wiki/NRG_Energy
NUE,Nucor Corp.,Materials,https://en.wikipedia.org/wiki/Nucor_Corp.
NVDA,Nvidia Corporation,IT,https://en.wikipedia.org/wiki/Nvidia_Corporation
ORLY,O'Reilly Automotive,Consumer,https://en.wikipedia.org/wiki/O%27Reilly_Automotive
OXY,Occidental Petroleum,Energy,https://en.wikipedia.org/wiki/Occidental_Petroleum
OMC,Omnicom Group,Consumer,https://en.wikipedia.org/wiki/Omnicom_Group
OKE,ONEOK,Energy,https://en.wikipedia.org/wiki/ONEOK
ORCL,Oracle Corp.,IT,https://en.wikipedia.org/wiki/Oracle_Corp.
PCAR,PACCAR Inc.,Industrials,https://en.wikipedia.org/wiki/PACCAR_Inc.
PH,Parker-Hannifin,Industrials,https://en.wikipedia.org/wiki/Parker-Hannifin
PDCO,Patterson Companies,Health Care,https://en.wikipedia.org/wiki/Patterson_Companies
PAYX,Paychex Inc.,IT,https://en.wikipedia.org/wiki/Paychex_Inc.
PYPL,PayPal,IT,https://en.wikipedia.org/wiki/PayPal
PNR,Pentair Ltd.,Industrials,https://en.wikipedia.org/wiki/Pentair
PBCT,People's United Financial,Financials,https://en.wikipedia.org/wiki/People%27s_United_Financial
PEP,Pepsi,Consumer,https://en.wikipedia.org/wiki/PepsiCo_Inc.
PKI,PerkinElmer,Health Care,https://en.wikipedia.org/wiki/PerkinElmer
PRGO,Perrigo,Health Care,https://en.wikipedia.org/wiki/Perrigo
PFE,Pfizer Inc.,Health Care,https://en.wikipedia.org/wiki/Pfizer_Inc.
PCG,PG&E Corp.,Utilities,https://en.wikipedia.org/wiki/PG%26E_Corp.
PM,Phillip Morris International,Consumer,https://en.wikipedia.org/wiki/Philip_Morris_International
PSX,Phillips 66,Energy,https://en.wikipedia.org/wiki/Phillips_66
PNW,Pinnacle West Capital,Utilities,https://en.wikipedia.org/wiki/Arizona_Public_Service
PXD,Pioneer Natural Resources,Energy,https://en.wikipedia.org/wiki/Pioneer_Natural_Resources
PNC,PNC Financial Services,Financials,https://en.wikipedia.org/wiki/PNC_Financial_Services
RL,Polo Ralph Lauren Corp.,Consumer,https://en.wikipedia.org/wiki/Polo_Ralph_Lauren_Corp.
PPG,PPG Industries,Materials,https://en.wikipedia.org/wiki/PPG_Industries
PPL,PPL Corp.,Utilities,https://en.wikipedia.org/wiki/PPL_Corp.
PXD,Praxair Inc.,Materials,https://en.wikipedia.org/wiki/Praxair_Inc.
PCLN,Priceline.com Inc,Consumer,https://en.wikipedia.org/wiki/The_Priceline_Group
PFG,Principal Financial Group,Financials,https://en.wikipedia.org/wiki/Principal_Financial_Group
PG,Procter & Gamble,Consumer,https://en.wikipedia.org/wiki/Procter_%26_Gamble
PGR,Progressive Corp.,Financials,https://en.wikipedia.org/wiki/Progressive_Corp.
PLD,Prologis,Real Estate,https://en.wikipedia.org/wiki/Prologis
PRU,Prudential Financial,Financials,https://en.wikipedia.org/wiki/Prudential_Financial
PEG,Public Serv. Enterprise Inc.,Utilities,https://en.wikipedia.org/wiki/Public_Serv._Enterprise_Inc.
PSA,Public Storage,Real Estate,https://en.wikipedia.org/wiki/Public_Storage
PHM,Pulte Homes Inc.,Consumer,https://en.wikipedia.org/wiki/Pulte_Homes_Inc.
PVH,PVH Corp.,Consumer,https://en.wikipedia.org/wiki/PVH_Corp.
QRVO,Qorvo,IT,https://en.wikipedia.org/wiki/Qorvo
PWR,Quanta Services Inc.,Industrials,https://en.wikipedia.org/wiki/Quanta_Services_Inc.
QCOM,QUALCOMM Inc.,IT,https://en.wikipedia.org/wiki/QUALCOMM_Inc.
DGX,Quest Diagnostics,Health Care,https://en.wikipedia.org/wiki/Quest_Diagnostics
RRC,Range Resources Corp.,Energy,https://en.wikipedia.org/wiki/Range_Resources
RJF,Raymond James Financial Inc.,Financials,https://en.wikipedia.org/wiki/Raymond_James_Financial_Inc.
RTN,Raytheon Co.,Industrials,https://en.wikipedia.org/wiki/Raytheon_Co.
O,Realty Income Corporation,Real Estate,https://en.wikipedia.org/wiki/Realty_Income_Corporation
RHT,Red Hat Inc.,IT,https://en.wikipedia.org/wiki/Red_Hat_Inc.
REG,Regency Centers Corporation,Real Estate,https://en.wikipedia.org/wiki/Regency_Centers_Corporation
REGN,Regeneron,Health Care,https://en.wikipedia.org/wiki/Regeneron
RF,Regions Financial Corp.,Financials,https://en.wikipedia.org/wiki/Regions_Financial_Corp.
RSG,Republic Services Inc.,Industrials,https://en.wikipedia.org/wiki/Republic_Services_Inc
RAI,Reynolds American Inc.,Consumer,https://en.wikipedia.org/wiki/Reynolds_American_Inc.
RHI,Robert Half International,Industrials,https://en.wikipedia.org/wiki/Robert_Half_International
ROK,Rockwell Automation Inc.,Industrials,https://en.wikipedia.org/wiki/Rockwell_Automation_Inc.
COL,Rockwell Collins,Industrials,https://en.wikipedia.org/wiki/Rockwell_Collins
ROP,Roper Technologies,Industrials,https://en.wikipedia.org/wiki/Roper_Technologies
ROST,Ross Stores,Consumer,https://en.wikipedia.org/wiki/Ross_Stores
RCL,Royal Caribbean Cruises Ltd,Consumer,https://en.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd
R,Ryder System,Industrials,https://en.wikipedia.org/wiki/Ryder_System
CRM,Salesforce.com,IT,https://en.wikipedia.org/wiki/Salesforce.com
SCG,SCANA Corp,Utilities,https://en.wikipedia.org/wiki/SCANA_Corp
SLB,Schlumberger Ltd.,Energy,https://en.wikipedia.org/wiki/Schlumberger_Ltd.
SNI,Scripps Networks Interactive Inc.,Consumer,https://en.wikipedia.org/wiki/Scripps_Networks_Interactive_Inc.
STX,Seagate Technology,IT,https://en.wikipedia.org/wiki/Seagate_Technology
SEE,Sealed Air,Materials,https://en.wikipedia.org/wiki/Sealed_Air
SRE,Sempra Energy,Utilities,https://en.wikipedia.org/wiki/Sempra_Energy
SHW,Sherwin-Williams,Materials,https://en.wikipedia.org/wiki/Sherwin-Williams
SIG,Signet Jewelers,Consumer,https://en.wikipedia.org/wiki/Signet_Jewelers
SPG,Simon Property Group Inc,Real Estate,https://en.wikipedia.org/wiki/Simon_Property_Group_Inc
SWKS,Skyworks Solutions,IT,https://en.wikipedia.org/wiki/Skyworks_Solutions
SLG,SL Green Realty,Real Estate,https://en.wikipedia.org/wiki/SL_Green_Realty
SNA,Snap-On Inc.,Consumer,https://en.wikipedia.org/wiki/Snap-On_Inc.
SO,Southern Co.,Utilities,https://en.wikipedia.org/wiki/Southern_Co.
LUV,Southwest Airlines,Industrials,https://en.wikipedia.org/wiki/Southwest_Airlines
SPGI,"S&P Global, Inc.",Financials,"https://en.wikipedia.org/wiki/S%26P_Global,_Inc."
SWK,Stanley Black & Decker,Consumer,https://en.wikipedia.org/wiki/Stanley_Black_%26_Decker
SPLS,Staples Inc.,Consumer,https://en.wikipedia.org/wiki/Staples_Inc.
SBUX,Starbucks,Consumer,https://en.wikipedia.org/wiki/Starbucks_Corp.
STT,State Street Corp.,Financials,https://en.wikipedia.org/wiki/State_Street_Corp.
SRCL,Stericycle Inc,Industrials,https://en.wikipedia.org/wiki/Stericycle_Inc
SYK,Stryker Corp.,Health Care,https://en.wikipedia.org/wiki/Stryker_Corp.
STI,SunTrust Banks,Financials,https://en.wikipedia.org/wiki/SunTrust_Banks
SYMC,Symantec Corp.,IT,https://en.wikipedia.org/wiki/Symantec_Corp.
SYF,Synchrony Financial,Financials,https://en.wikipedia.org/wiki/Synchrony_Financial
SNPS,Synopsys Inc.,IT,https://en.wikipedia.org/wiki/Synopsys_Inc.
SYY,Sysco Corp.,Consumer,https://en.wikipedia.org/wiki/Sysco_Corp.
TROW,T. Rowe Price Group,Financials,https://en.wikipedia.org/wiki/T._Rowe_Price_Group
TGT,Target,Consumer,https://en.wikipedia.org/wiki/Target_Corp.
TEL,TE Connectivity Ltd.,IT,https://en.wikipedia.org/wiki/TE_Connectivity
FTI,TechnipFMC,Energy,N/A
TGNA,"Tegna, Inc.",Consumer,"https://en.wikipedia.org/wiki/Tegna,_Inc."
TDC,Teradata Corp.,IT,https://en.wikipedia.org/wiki/Teradata_Corp.
TSO,Tesoro Petroleum Co.,Energy,https://en.wikipedia.org/wiki/Tesoro_Petroleum_Co.
TXN,Texas Instruments,IT,https://en.wikipedia.org/wiki/Texas_Instruments
TXT,Textron Inc.,Industrials,https://en.wikipedia.org/wiki/Textron_Inc.
TMO,Thermo Fisher Scientific,Health Care,https://en.wikipedia.org/wiki/Thermo_Fisher_Scientific
TIF,Tiffany & Co.,Consumer,https://en.wikipedia.org/wiki/Tiffany_%26_Co.
TWX,Time Warner Inc.,Consumer,https://en.wikipedia.org/wiki/Time_Warner_Inc.
TJX,TJX Companies Inc.,Consumer,https://en.wikipedia.org/wiki/TJX_Companies_Inc.
TMK,Torchmark Corp.,Financials,https://en.wikipedia.org/wiki/Torchmark_Corp.
TSS,Total System Services,IT,https://en.wikipedia.org/wiki/Total_System_Services
TSCO,Tractor Supply Company,Consumer,https://en.wikipedia.org/wiki/Tractor_Supply_Company
TDG,TransDigm Group,Industrials,https://en.wikipedia.org/wiki/TransDigm_Group
RIG,Transocean,Energy,https://en.wikipedia.org/wiki/Transocean
TRV,The Travelers Companies Inc.,Financials,https://en.wikipedia.org/wiki/The_Travelers_Companies_Inc.
TRIP,TripAdvisor,Consumer,https://en.wikipedia.org/wiki/TripAdvisor
FOXA,Twenty-First Century Fox (Class A),Consumer,https://en.wikipedia.org/wiki/21st_Century_Fox
FOX,Twenty-First Century Fox (Class B),Consumer,https://en.wikipedia.org/wiki/21st_Century_Fox
TSN,Tyson Foods,Consumer,https://en.wikipedia.org/wiki/Tyson_Foods
UDR,UDR Inc,Real Estate,https://en.wikipedia.org/wiki/UDR_Inc
ULTA,Ulta Salon Cosmetics & Fragrance,Consumer,https://en.wikipedia.org/wiki/Ulta_Beauty
USB,U.S. Bancorp,Financials,https://en.wikipedia.org/wiki/U.S._Bancorp
UA,Under Armour (Class C),Consumer,https://en.wikipedia.org/wiki/Under_Armour
UAA,Under Armour (Class A),Consumer,https://en.wikipedia.org/wiki/Under_Armour
UNP,Union Pacific,Industrials,https://en.wikipedia.org/wiki/Union_Pacific
UAL,United Continental Holdings,Industrials,https://en.wikipedia.org/wiki/United_Continental_Holdings
UNH,United Health Group,Health Care,https://en.wikipedia.org/wiki/United_Health_Group_Inc.
UPS,United Parcel Service,Industrials,https://en.wikipedia.org/wiki/United_Parcel_Service
URI,"United Rentals, Inc.",Industrials,"https://en.wikipedia.org/wiki/United_Rentals,_Inc."
UTX,United Technologies,Industrials,https://en.wikipedia.org/wiki/United_Technologies
UHS,Universal Health Services,Health Care,"https://en.wikipedia.org/wiki/Universal_Health_Services,_Inc."
UNM,Unum Group,Financials,https://en.wikipedia.org/wiki/Unum_Group
VFC,V.F. Corp.,Consumer,https://en.wikipedia.org/wiki/V.F._Corp.
VLO,Valero Energy,Energy,https://en.wikipedia.org/wiki/Valero_Energy
VAR,Varian Medical Systems,Health Care,https://en.wikipedia.org/wiki/Varian_Medical_Systems
VTR,Ventas Inc,Real Estate,https://en.wikipedia.org/wiki/Ventas_Inc
VRSN,Verisign Inc.,IT,https://en.wikipedia.org/wiki/Verisign_Inc.
VRSK,Verisk Analytics,Industrials,https://en.wikipedia.org/wiki/Verisk_Analytics
VZ,Verizon,Telecommunications,https://en.wikipedia.org/wiki/Verizon_Communications
VRTX,Vertex Pharmaceuticals Inc,Health Care,https://en.wikipedia.org/wiki/Vertex_Pharmaceuticals_Inc
VIAB,Viacom Inc.,Consumer,https://en.wikipedia.org/wiki/Viacom_Inc.
V,Visa,Financials,https://en.wikipedia.org/wiki/Visa_Inc.
VNO,Vornado Realty Trust,Real Estate,https://en.wikipedia.org/wiki/Vornado_Realty_Trust
VMC,Vulcan Materials,Materials,https://en.wikipedia.org/wiki/Vulcan_Materials
WMT,Wal-Mart,Consumer,https://en.wikipedia.org/wiki/Wal-Mart_Stores
WBA,Walgreens Boots Alliance,Consumer,https://en.wikipedia.org/wiki/Walgreens_Boots_Alliance
DIS,Walt Disney Company,Consumer,https://en.wikipedia.org/wiki/The_Walt_Disney_Company
WM,Waste Management Inc.,Industrials,https://en.wikipedia.org/wiki/Waste_Management_Inc.
WAT,Waters Corporation,Health Care,https://en.wikipedia.org/wiki/Waters_Corporation
WEC,Wec Energy Group Inc,Utilities,https://en.wikipedia.org/wiki/Wec_Energy_Group_Inc
WFC,Wells Fargo,Financials,https://en.wikipedia.org/wiki/Wells_Fargo
HCN,Welltower Inc.,Real Estate,https://en.wikipedia.org/wiki/Welltower_Inc.
WDC,Western Digital,IT,https://en.wikipedia.org/wiki/Western_Digital
WU,Western Union Co,Financials,https://en.wikipedia.org/wiki/Western_Union_Co
WRK,WestRock Company,Materials,https://en.wikipedia.org/wiki/WestRock_Company
WY,Weyerhaeuser Corp.,Real Estate,https://en.wikipedia.org/wiki/Weyerhaeuser_Corp.
WHR,Whirlpool Corp.,Consumer,https://en.wikipedia.org/wiki/Whirlpool_Corp.
WFM,Whole Foods Market,Consumer,https://en.wikipedia.org/wiki/Whole_Foods_Market
WMB,Williams Cos.,Energy,https://en.wikipedia.org/wiki/Williams_Cos.
WLTW,Willis Towers Watson,Financials,https://en.wikipedia.org/wiki/Willis_Towers_Watson
WYN,Wyndham Worldwide,Consumer,https://en.wikipedia.org/wiki/Wyndham_Worldwide
WYNN,Wynn Resorts Ltd,Consumer,https://en.wikipedia.org/wiki/Wynn_Resorts_Ltd
XEL,Xcel Energy Inc,Utilities,https://en.wikipedia.org/wiki/Xcel_Energy_Inc
XRX,Xerox Corp.,IT,https://en.wikipedia.org/wiki/Xerox_Corp.
XLNX,Xilinx Inc,IT,https://en.wikipedia.org/wiki/Xilinx_Inc
XL,XL Capital,Financials,https://en.wikipedia.org/wiki/XL_Capital
XYL,Xylem Inc.,Industrials,https://en.wikipedia.org/wiki/Xylem_Inc.
YHOO,Yahoo Inc.,IT,https://en.wikipedia.org/wiki/Yahoo_Inc.
YUM,Yum! Brands Inc,Consumer,https://en.wikipedia.org/wiki/Yum!_Brands_Inc
ZBH,Zimmer Biomet Holdings,Health Care,https://en.wikipedia.org/wiki/Zimmer_Holdings
ZION,Zions Bancorp,Financials,https://en.wikipedia.org/wiki/Zions_Bancorp
ZTS,Zoetis,Health Care,https://en.wikipedia.org/wiki/Zoetis
